delegator,amount,since,delta
cosmos17mxl6m99ndj5j9ks657n3guwegt8la3tuaqpn5,29.9,1632818170,0
cosmos180kez6hla0jvr8sd86f5z5u588yxje3kjjsf5a,25,1644097124,0
cosmos1d79gcwc6k8ned68wmfv4npxvlgtf9yuwez7kw9,25,1645302489,0
cosmos1exlhpu6u4l4se0s8j908czuc56zgksgmt585h5,25,1642171923,0
cosmos1n2ql4q87v3l9dawa7xsxzca2gwu5rq3zrpkjqh,23.5,1622603508,0
cosmos1wvnuu9tc2lazhjc99gm6re00d53vz25a3k2z00,22,1629989905,0
cosmos1gm9ku9v0zkm5gnldu4g3ne7ceugza7kwden0al,21,1636781821,0
cosmos12ac7z8rdn9ghlsaq8sj9canvcdv498gscufg0l,20.293856,1642999836,0
cosmos1m7ktpvldzn6wne7s6pueu7600d3qjnj2m8flql,20,1633456169,0
cosmos1x0hjtpeadkzpyekj8pgeflfh4f696t7nas74dr,20,1633327984,0
cosmos1dv8w6zl9jkw97jpfk32sk6eaq4ktn9kyagnl8a,20,1631492609,0
cosmos1y4e0d9hg3m528ek62l0w0ffjrgac2wv05a9jvs,20,1638623018,0
cosmos16dsf9d9qvcv9wte932ejdqkfccjx2qex2dv4ca,20,1632181892,0
cosmos16rw3mkce64xgeyf950caze7ampk4gv35ungtqn,20,1636038927,0
cosmos1uujmtqcfempdqjjgc6nakr2vyenmmc55geky52,20,1624901044,0
cosmos1y4e0d9hg3m528ek62l0w0ffjrgac2wv05a9jvs,20,1638623018,0
cosmos1ls4qmfpfx4ndfhjnsppve5mt3jvxjnl987gjyq,19.47418,1644068148,0
cosmos1zjef84tw8rl5z09dpxnvx9v56najtq8htsvxql,19.14278,1632681888,0
cosmos1za34x4r5fq8jmuk6gvsufx5pt5vz2hltqs4rhs,18.395648,1644376643,0
cosmos1jrs5d334nluvm8c8kvq9fza9pplvjkwszt4zfl,18,1618178188,0
cosmos1jkm7f6rjwm4mwq6ru8snyyzyfk6vg0x0axv8m8,17.696057,1616038704,0
cosmos1333nezercyxhpfn6mruaj7uflp4n372wssljdn,17,1616528074,0
cosmos1cp9m9xg09fugxgzpznucl64d4ptp2ujtg3lz4k,16.3,1642712820,0
cosmos14fxr4yckqfzmu89309az63nets4d04g23cy7s0,16,1632682666,0
cosmos10dwpdyegehff78zr4zuea86xwxvcua4cjdqrtc,16,1638036753,0
cosmos14yf4e9yfy6kuhvjhjtkrk28c6kweatq8ns5992,16,1641375463,0
cosmos1e8eagqswqy7nnfdzar8x5a253xqju9kgtufdt3,15.01,1644602271,0
cosmos1zt9ewlc2j5pu7aemehc9uw26z6xg2sr5yckk0k,15,1643348985,0
cosmos1qae9mc3ycz83wmvxgwjjht8rhe8ke7d4vk9qz9,15,1641542951,0
cosmos160djsg934vkad9jfdh36lt6k9ev949q5wvk40l,15,1645648639,0
cosmos1ecq8nfzpn964w30c54gw004fkm3he4jqff9ghp,15,1635349616,0
cosmos17rqcyvf0dmnz3s7cuql0lnswvkqqz4r7msspmp,14,1617327819,0
cosmos14x0749zqcf3a9j984g2lkpeamhmwmcn4ns4e6k,13,1629325351,0
cosmos1x3edpa4wuzn7fvu58hvwjq9kfr955caastuxp9,12.769729,1625194222,0
cosmos1hf9ymrsjqkr5rga5k6dgjsrl5gp8t8zazqcqrq,12.506183,1626280662,0
cosmos1hr7jlsqga9kgagqfywpsz9e8f89jksu0cjzmym,12,1634517808,0
cosmos17304ku5628k0jz9nhtzcv7tzef6f357cnmlp0j,12,1630428226,0
cosmos1s99q7f9xywqyef4qxmsuuujms3nra3fa298qtg,11.908356,1641329093,0
cosmos1kskm9tcz8lrutzrryuqcwh7ypw79czjlgazm3l,11.763311,1643037860,0
cosmos13l775ggq7fucctpgyrrs4qz8g475e9w5dtfssz,11.5,1631893900,0
cosmos148ds6gdn8p238npcms6xmxlsx6mypjvth5qwye,11,1638596099,0
cosmos15pk7stj9sxpvs6yvr4ume3m3zj9v45j9ajq9qw,11,1641424127,0
cosmos1zd6uyejyzfjz682zhe46exvl4et4rlspl9t02s,11,1641350090,0
cosmos1ll8fs46rjelkxzffetvs0ju7cgrfcc36l052ss,11,1632600975,0
cosmos1rd86vfy78psgg5l08ncughsz3fe02kavctfy4r,11,1642340465,0
cosmos15daxxgh6ydl9t9ftsk56lg2z8nwlgr0qtl9x3r,11,1635243535,0
cosmos1u0gk50l5p5emt2c5lzzlwuldsztzt2dw9kl03n,10.8,1633208385,0
cosmos13cxfdzuwhvym6h8usj7muq4h2x7wkfmhfu8pel,10.609064,1638039955,0
cosmos15ygghq3f52q2gm3cp49xs5u0wa7qu8xwng574c,10.607,1615806112,0
cosmos1jdete04wkp8m8wr0pun8jdkyk5cyg3qvuttqlq,10.2,1641357433,0
cosmos1x2ajxuc9sg7rmp2vgd7l8ajmp38zl54vvdk0e6,10.1,1645153271,0
cosmos134v33ldjx29v57rpts7n9zw5l55mu3hz4m22jp,10.1,1636793782,0
cosmos1d2hhw7geludk5fjjtzy3fvxqqw9u8cnlq766kp,10.1,1637143494,0
cosmos195e4s3urtdfdqf6fged8k04tg8m9fjp5mns059,10.1,1645153312,0
cosmos1x2ajxuc9sg7rmp2vgd7l8ajmp38zl54vvdk0e6,10.1,1645153271,0
cosmos1djpa8drqem7u9vn706pkruphvgkpytfm0nzpwe,10.08875,1641451852,0
cosmos1m6085786n2t22z234a45wze5wvwy652pj8sk9x,10.01,1642240893,0
cosmos13vr5zmltzgqydcjy5ajtk9ff9zxm8wv6rnjysy,10.01,1641359759,0
cosmos1s3fp29qtuj63r9nx7smq2u639gph0e430kgtx3,10.00375,1644241156,0
cosmos1kykk6gzprh02sju602qyddzld22zzfdvxe0p8z,10.00225,1645499019,0
cosmos1e0qfqprxyvpshrpd96hp8ahfmmfe62t9qm7afk,10,1636030829,0
cosmos1vcpnt3d4rfdenakwzw77l02l4gvcpmutvnvkzz,10,1645119146,0
cosmos1w7kh7wzlmv63r8yfujwleyn8qurwa584x9sf6z,10,1634769069,0
cosmos1f0lsls86yhruk08nlsndxd4m09lf5tutkk6350,10,1641520287,0
cosmos10tunguxes77mvc7nrz8t5lwwtx4jaq0exsphme,10,1641615922,0
cosmos16rjddrvntys54f8z75z0l3u9kmnyyskxea4mzx,10,1631125789,0
cosmos1y78j7psd4pnr8ausdfhczyvfesdz3z6a5exr2l,10,1629751602,0
cosmos1gm5wv6tupd0fyartgld58gm569y3ydjvvtflfu,10,1646122290,10
cosmos1eutgdswe3akfqjsnq2c70hkvwrx77w80s77zzh,10,1645119346,0
cosmos1ctz4y5x7d08arvyp3c2pz4fs85g70czw82u5tp,10,1616003017,0
cosmos1z7sveuh8q09nex7ufq4sks7hrtkwcxt3ze7ft3,10,1640992133,0
cosmos1jedm50nhztsec5lw6f32agkv7e8j0vemlz8suv,10,1642086072,0
cosmos1d706g6r6j66qzveqqg9g56fll8nxd0waay6anu,10,1642767382,0
