delegator,amount,since,delta
cosmos1mekg43qn7wfauc29es0jj5halyfvynkf5upgp2,14999.9999972090171574,1576022400,0
cosmos14xusc5g9v4vqk34gtsu89yh6jeqev9gh65ad0k,14999.9999972090171574,1576022400,0
cosmos1lu2qtcqq4lva2ycqgumtjzxpk7gymj2e046qmu,14287.303851,1594496959,0
cosmos1f9z23sv7l42uequk4p03egyftl59f2vuyzly4z,14002.5,1596617772,0
cosmos1kucpygly3ynswdf77ersas9ejdlp5erucprymf,13550.0000008338554798,1576022400,0
cosmos16qmk9n3kx7lusgp2zll9d97p69vysp5wazmp6a,13351.3338526809309797,1576022400,-1900
cosmos14xgdfdnpjtulj6p7rkc75ekxqjq8hc5c7x6hpd,13002.1450000282042944,1576022400,0
cosmos1xpfc05zwa05pvv3rqu5llr54fmw5hyh49ysgzq,12859.9999998645678687,1576022400,0
cosmos1yglfznjlrdwq3n2wtsf0m2ekrjmvg0hylkh79d,12469.5613285513839477,1576022400,0
cosmos1et93zj3z539acj3vzrfaysh9qs6lx883cwwxtf,12334.5306639722510091,1576022400,0
cosmos12q567kam3tclejefg8jggkxfxues5xlhud2xrm,12037.2546638714819921,1576022400,0
cosmos1gk6py8fukt8dnaad00atemjqjlhjlwv9rgw6qz,12002.3648600286114221,1576022400,0
cosmos1h5fvujchjxh96vthns8cqwxzzd8frlpuykheqz,11566.676344,1601775177,0
cosmos1gv23034suxwklhr4q7fsw9dygph55ykm0xp99t,11502.2999978888274464,1576022400,0
cosmos1uunpjasy0es2ywe987qwmyscajtnj77vcukatm,10729.9999752666653753,1576022400,0
cosmos1y8ekncqkmpjtedn2zrferz4f0mgt0zyery3y8p,10362.231576,1593191578,0
cosmos12fzwhlnsdk22hksrfvhlew4y2pw9redalzwux4,10308.0926108459886825,1576022400,36.536754
cosmos1hfx6qq5f2dmkqx6cummwl7hhale77gzm6nl54s,10305,1641299893,0
cosmos1veecvva4vvftvgtlwa4uaaf57y06tjdlvpq3l0,10300,1644087099,0
cosmos13xjrerteau5qrtr8a53zd0aj969xzw5qp5th0h,10005.1224507117848013,1576022400,0
cosmos1nkrsk4e8jlfaprmn282zulhfvw00gagyd7k80r,10002.0009998980680321,1576022400,0
cosmos1rh793h4h9v608t2ttv3vvawqs3u6tvuf5h3xrz,10001.0600996023528021,1576022400,0
cosmos1rygf6l3swgyuy9apuuspwleqj4g0sq26fn8kf7,10000.0999958767278521,1576022400,0
cosmos1khq7w8r8xafyue8tqz282l5hv7tgkxs3mnnre6,10000,1641143502,0
cosmos15498qsjzr8qnn7fdcnp3l2el96awtteh5d09xf,10000,1644407711,0
cosmos1wgn9vgmpkfutzh60f9d7glwu55x0vhgr5d02ze,9760.8922976527744477,1576022400,0
cosmos1ly7a7shhx5zysa7d559uj8l3ejd9xgg65ll549,9600,1640021279,0
cosmos1qzny67usplncefpwpy29pa34vjasw76t2rlwhz,9405.1141038873761939,1576022400,0
cosmos1qqetkmpxqn95t04h0nmsg9fc8yag3vcgwx98vn,9015,1641739515,0
cosmos1sjgjg27cxa2qgv3vk8jpx4q0tnyejx80swjd04,9012.6057928959224804,1576022400,0
