delegator,amount,since,delta
cosmos1gu0mkhx3w76wz3v2pd0vscsm94zu3htgnmjku8,4136.352973,1576022400,0
cosmos1jzwvc4wgr0tn9k5lafgwf3e753ka2h50wcwhlt,4000,1632366489,0
cosmos1yglfznjlrdwq3n2wtsf0m2ekrjmvg0hylkh79d,4000,1576022400,0
cosmos1xxwvuvjvwzm60y5d79ju4aez2ullwxuw6qy3ps,4000,1576022400,0
cosmos1eu43jqq7hv9sugd7endlu3u9mg6ktyygxwu9nz,4000,1609345448,0
cosmos1j9rrnegkuke32z27rg2ut85hrsaejz0uz4cy3k,3680.284748,1607894499,0
cosmos1uz4wtx83k6vaj666tnc7jg6hd3gmgsd962qst9,3500,1576022400,0
cosmos1ey5zud92fmw75p7g5l3k3ch6hu25r74yq2km6a,3476.703299,1639115632,0
cosmos1e9jlmhjnhv0z5wj64gz0dwn6q523xyxexne9dq,3112,1576022400,0
cosmos1meaufwmqhuxjvnewm3gmynff43zn32rdf2j6l6,3000,1625595927,0
cosmos1fghgwhgtxtcshj4a9alp7u2qv6n2wffqj4jdl9,3000,1583384034,0
cosmos10rk2v8pxjnldtxuy9ds0s5na9qjcmh5yyr5736,2801,1576022400,0
cosmos12usue8q9w5mmvuteh0k40h0zzutlm9k0s2fddc,2657.5,1576022400,0
cosmos12hckndrdpwrnsuffvce7d6ssratle74pt6t6h2,2600,1615389768,0
cosmos12v7ttt8wyhzh4wxjvavhn76mjm9ymcrqaw42q0,2599,1635303234,0
cosmos1l6gz5zk8k8s87emf4q5jlr84gp3wq8x3y6lw7t,2548,1602791100,0
cosmos164jqcw408r27s624scqdzckv6wt8uzrag8r20w,2504,1576022400,0
cosmos125pyl8p6ctvp842ce90gvlegwp53flcmeyefca,2500,1576022400,0
cosmos1th5r9ln0w7mcfcf4dst20qq3spyqqamerruc6x,2499.500025,1603749229,0
cosmos1rhe3eqns0ysehxpnj9xjtxc4wzrlu4l4e6cvep,2477.072,1582100179,0
cosmos1ah7pl6m8ptv29jx0l64cdgrwykgkwwpaj7wv8x,2356,1639529443,0
cosmos1vekj7vj6ejdf94shkc703c2rl3mkh86jr453xn,2275,1576022400,0
cosmos15x7q0vzmksgd2y42da9cfhrx3uc8w9sp8285yf,2259,1624347284,0
cosmos1fn6t3t9d7n42evxywj55f8qszxcnarmh4thcqm,2081.881163,1611005911,0
cosmos1v67ptq4av879evr2wqz7fc67frmkpmakrlmrrz,2036.9942,1576022400,0
cosmos1rertplfaqqjdyu5m0h8tdtu0xuudf8eydtn3cz,2021.892299,1578253008,0
cosmos12ml0f4fr80l65gzlaxrpvvcsek4ye4xkkeg5g5,2000,1633609014,0
cosmos1yl6l479x8sxg4naf0uxlta6tutk3qt7glarpmk,2000,1639578829,0
cosmos1zxxep8e6rc9tpxqunjt7xpsgk0glaqqmv4g87t,2000,1644645933,0
cosmos1qsqj8dr0tdn855rkm0mcyvyuw58cp4lksyk6a0,2000,1576022400,0
cosmos1275uqcej3a840mp4z3cvh0t9nk3pmf3aw7j0y2,1999.800001,1642468851,0
cosmos1m00edwcxvg6qpvhpyuzwff2u4tex6wuzpdpjna,1896.656275,1596388997,0
cosmos14t74gj6wup0x7jz6azgfdkruc8p2vufcv4mvan,1590,1576022400,0
cosmos18r457ws54pkrvurcakxufawxp3eedhffaethje,1585.569269,1576022400,0
cosmos1p3e4zw9n9t7pdwnnr5lq6v5ynnqv9j5fjfkk4u,1520.792155,1643493823,0
cosmos1zksx3dj68w397hj02n64taxsqsp0jle64nmy4w,1500,1576022400,0
cosmos12em6sewqxw25l9c02a6x88k7hezj6hv6qh0hup,1500,1597938396,0
cosmos1e23qume8msmxzxa947e22v5xeepqnse56nnmzf,1498.204775,1644291217,0
cosmos1a5rsatuv2gqcwmzfd5w8texgzlms5vh4r0wk4w,1474,1587304295,0
cosmos1phzjt7n9w0w606dr0uu8lqe4tc7sge55z8fe9k,1473.417664,1641151955,0.86
cosmos1lurcpu73fvzh53wdvulujyrwefa3x3malksey0,1429.48875,1641621299,0
cosmos1ey2k5azqkshjnsugrn2xtjfdh7m0wrqev87tzv,1315.7465,1635251705,0
cosmos17pnuwemrduurdvz6efpsk6yazp294p5kd8pmum,1300,1638966895,0
cosmos10xrlxq8pntudyj032cfwasja6q4akhmm6h7a39,1262.944536,1598176160,0
cosmos194yny8pvr6n3dfgyd9uerpvqsxfnpdq6fggmm5,1200,1576022400,0
