time,value
1576972800,3918.120653
1576976400,172.646909
1576980000,4000.571733
1576983600,69.915383
1576987200,67.408103
1576990800,141.863872
1576994400,783.242066
1576998000,23.911484
1577001600,1133.529606
1577005200,3526.306327
1577008800,92.414913
1577012400,110.485701
1577016000,3032.823497
1577019600,1711.174553
1577023200,3130.882759
1577026800,2108.943899
1577030400,47.403899
1577034000,3185.221331
1577037600,1502.699278
1577041200,295.203516
1577044800,305.182813
1577048400,730.663682
1577052000,1317.866931
1577055600,229.967989
1577059200,4670.53931
1577062800,27232.927236
1577066400,4171.436847
1577070000,1775.411077
1577073600,145.187898
1577077200,48398.258487
1577080800,10063.922076
1577084400,56.070013
1577088000,236.202717
1577091600,193.897596
1577095200,111.171615
1577098800,45.800037
1577102400,1873.367885
1577106000,218.315448
1577109600,746840.494458
1577113200,108545.29152
1577116800,1435.212914
1577120400,496.923602
1577124000,886.476734
1577127600,1680.777639
1577131200,54.167778
1577134800,284.239482
1577138400,293.265906
1577142000,176.07512
1577145600,1556.055126
1577149200,240.295579
1577152800,117.983937
1577156400,571.958938
1577160000,718.87125
1577163600,49.853502
1577167200,185.588831
1577170800,140.156682
1577174400,5155.973495
1577178000,205.223806
1577181600,1024.528428
1577185200,559.86724
1577188800,104873.765591
1577192400,85.843517
1577196000,110.619396
1577199600,7048.878504
1577203200,46631.248227
1577206800,705.557321
1577210400,64.527329
1577214000,51.35984
1577217600,103.838358
1577221200,514.060972
1577224800,1377.72375
1577228400,328.357068
1577232000,468150.169547
1577235600,149.067883
1577239200,378.935529
1577242800,235.511413
1577246400,31.708333
1577250000,50729.03281
1577253600,10190.086745
1577257200,1228.113739
1577260800,15.608938
1577264400,66836.582323
1577268000,1029.991862
1577271600,295.632505
1577275200,354.71285
1577278800,13140.578447
1577282400,50.047216
1577286000,76804.093486
1577289600,447.538905
1577293200,799.724506
1577296800,2547.493963
1577300400,62.886757
1577304000,1.885545
1577307600,249.235003
1577311200,331.493272
1577314800,258.981515
1577318400,105.658489
1577322000,190.882456
1577325600,123.600875
1577329200,1509.772153
1577332800,44.876151
1577336400,60.055905
1577340000,295.858774
1577343600,247.220341
1577347200,10777.211069
1577350800,11757.4057
1577354400,55664.599622
1577358000,10486.105063
1577361600,150.404799
1577365200,67.335773
1577368800,5569.716825
1577372400,8092.544488
1577376000,4680.531058
1577379600,575.541417
1577383200,184.183874
1577386800,210.645906
1577390400,842.010232
1577394000,268.108571
1577397600,14033.967946
1577401200,460.930497
1577404800,32.603502
1577408400,328.149784
1577412000,227.728543
1577415600,1215.322503
1577419200,22036.023763
1577422800,646.998066
1577426400,462.853084
1577430000,22213.356084
1577433600,76522.907799
1577437200,254.583407
1577440800,64517.221801
1577444400,284.810175
1577448000,702.052435
1577451600,401.642335
1577455200,11539.414623
1577458800,59294.682437
1577462400,51498.64252
1577466000,698.086747
1577469600,166.703806
1577473200,288.086606
1577476800,4071.361512
1577480400,66.147255
1577484000,504.184436
1577487600,1104.512204
1577491200,513.389169
1577494800,83.713442
1577498400,260.236976
1577502000,2163.559245
1577505600,2023.601315
1577509200,22960.834221
1577512800,13791.473962
1577516400,16578.439388
1577520000,2086.983578
1577523600,542.779817
1577527200,262.202671
1577530800,41091.271937
1577534400,490.702953
1577538000,714.496078
1577541600,578.629554
1577545200,425.238183
1577548800,632.247729
1577552400,9066.251173
1577556000,27143.619033
1577559600,1896.000108
1577563200,5654.435609
1577566800,4804.209815
1577570400,558.39038
1577574000,270.539439
1577577600,184.062044
1577581200,4185.143283
1577584800,50422.342501
1577588400,238.95407
1577592000,1168.138158
1577595600,62.155286
1577599200,43125.454349
1577602800,41025.878249
1577606400,213.224233
1577610000,552.181019
1577613600,1123.015469
1577617200,277.174183
1577620800,452.91963
1577624400,1290.972837
1577628000,1291.326736
1577631600,5659.542504
1577635200,257.722521
1577638800,1163.648872
1577642400,371.197408
1577646000,11577.482725
1577649600,35037.902076
1577653200,995.867919
1577656800,10882.806562
1577660400,1892.44602
1577664000,3982.85214
1577667600,86.491627
1577671200,447.892337
1577674800,1853.088777
1577678400,45.509404
1577682000,6310.961864
1577685600,613.792608
1577689200,264.889488
1577692800,172.464555
1577696400,5145.370035
1577700000,4831.97805
1577703600,272.927084
1577707200,628.238183
1577710800,11108.075751
1577714400,183.470045
1577718000,3120.61038
1577721600,70122.07297
1577725200,2340.087562
1577728800,170.563655
1577732400,255.040714
1577736000,101.851904
1577739600,98.081311
1577743200,14209.943582
1577746800,12193.834065
1577750400,683.651377
1577754000,1456.195469
1577757600,1102.720165
1577761200,2704.442257
1577764800,788.854452
1577768400,2393.431028
1577772000,1154.611912
1577775600,430.16436
1577779200,4121.565279
1577782800,64.818294
1577786400,491.622067
1577790000,80.14388
1577793600,1451.328506
1577797200,410.140928
1577800800,2234.928845
1577804400,333.565767
1577808000,387.986719
1577811600,4566.659409
1577815200,400.157537
1577818800,158.807203
1577822400,299.247158
1577826000,1963.746072
1577829600,853.286025
1577833200,281.553764
1577836800,312.413526
1577840400,934.701373
1577844000,12765.180818
1577847600,17214.692477
1577851200,10281.662199
1577854800,1513.630152
1577858400,2060.52058
1577862000,1085.07634
1577865600,51.672498
1577869200,61.270193
1577872800,4782.281388
1577876400,3126.691631
1577880000,673.563417
1577883600,503.59629
1577887200,1843.658139
1577890800,905.550818
1577894400,300.778414
1577898000,11229.000825
1577901600,2640.111937
1577905200,656.746155
1577908800,5203.408135
1577912400,62.069716
1577916000,294.565069
1577919600,180.459316
1577923200,1162.214914
1577926800,2445.681136
1577930400,472.536664
1577934000,340.103074
1577937600,865.59357
1577941200,3529.34812
1577944800,91.698094
1577948400,235.833226
1577952000,100.312625
1577955600,3923.320553
1577959200,343.621988
1577962800,1033.724837
1577966400,867.429737
1577970000,1026.995726
1577973600,3727.555872
1577977200,1536.350465
1577980800,5203.675984
1577984400,64.354603
1577988000,3083.492495
1577991600,276.144011
1577995200,172.242053
1577998800,1190.622397
1578002400,828.46897
1578006000,155.586954
1578009600,1438.915273
1578013200,94.097441
1578016800,959.549281
1578020400,253.56497
1578024000,431.980915
1578027600,133.345302
1578031200,8601.918528
1578034800,517.918221
1578038400,65.910785
1578042000,319.762101
1578045600,3562.242426
1578049200,190.571526
1578052800,1913.155945
1578056400,5564.383353
1578060000,306.932609
1578063600,710.934899
1578067200,1045.148516
1578070800,636.041729
1578074400,1759.409611
1578078000,820.372243
1578081600,194.8743
1578085200,33590.462048
1578088800,18197.697542
1578092400,18.193476
1578096000,1003.812141
1578099600,6619.039641
1578103200,3074.899807
1578106800,42952.8235
1578110400,1568.356668
1578114000,2188.585887
1578117600,6161.831625
1578121200,557.094491
1578124800,459.013963
1578128400,375.378586
1578132000,427.101663
1578135600,139.936314
1578139200,105203.536046
1578142800,60660.799537
1578146400,145.310792
1578150000,182.311173
1578153600,2240.369326
1578157200,138.520842
1578160800,496.359226
1578164400,26590.120299
1578168000,5835.984202
1578171600,389.363701
1578175200,324.774837
1578178800,98.95137
1578182400,2073.137398
1578186000,16701.592917
1578189600,545.665248
1578193200,325.943911
1578196800,105.074079
1578200400,4351.267863
1578204000,2171.338334
1578207600,2187.272725
1578211200,794.69328
1578214800,102.941175
1578218400,490.877904
1578222000,54.771833
1578225600,23329.005687
1578229200,20295.724634
1578232800,1527.323088
1578236400,3171.96934
1578240000,429.120794
1578243600,6977.8261
1578247200,10575.824915
1578250800,22537.210094
1578254400,65.940991
1578258000,539.571332
1578261600,679.240056
1578265200,61.70649
1578268800,717.173213
1578272400,3984.001827
1578276000,4226.059831
1578279600,311.721586
1578283200,12178.161926
1578286800,530.938508
1578290400,2663.019006
1578294000,112.674711
1578297600,364.595763
1578301200,1658.081926
1578304800,4486.814498
1578308400,6752.420432
1578312000,841.787261
1578315600,14175.343934
1578319200,629.775062
1578322800,3929.159176
1578326400,2537.97007
1578330000,2922.398727
1578333600,6559.054298
1578337200,571.036254
1578340800,449.613729
1578344400,250.41271
1578348000,348.873717
1578351600,4311.83682
1578355200,1254.756173
1578358800,1643.867929
1578362400,1409.286636
1578366000,7080.553417
1578369600,115582.503529
1578373200,707.054012
1578376800,223.999319
1578380400,227.196989
1578384000,5122.513138
1578387600,71.709382
1578391200,282.219209
1578394800,342.829717
1578398400,518.836155
1578402000,8087.583545
1578405600,2225.673693
1578409200,707.00086
1578412800,480.457672
1578416400,638.722555
1578420000,758.272093
1578423600,57144.370858
1578427200,67494.747645
1578430800,7235.288162
1578434400,84.857433
1578438000,612.927921
1578441600,210.773707
1578445200,1104.286698
1578448800,461.549105
1578452400,4236.787098
1578456000,1531.579419
1578459600,477.955375
1578463200,941.711972
1578466800,14736.453262
1578470400,33455.419477
1578474000,338.333497
1578477600,4377.361981
1578481200,73.869552
1578484800,50786.888033
1578488400,17322.027991
1578492000,402.045739
1578495600,204.095211
1578499200,1847.030389
1578502800,366.080024
1578506400,996.05415
1578510000,710.265077
1578513600,138.839512
1578517200,608.232434
1578520800,561.832038
1578524400,156.972989
1578528000,1686.198966
1578531600,92.01346
1578535200,90161.623987
1578538800,435.623051
1578542400,31590.851065
1578546000,88809.677079
1578549600,2513.752661
1578553200,1529.59331
1578556800,36131.516147
1578560400,3478.868738
1578564000,3290.732825
1578567600,16.693961
1578571200,14960.109286
1578574800,71.353509
1578578400,348.914742
1578582000,1744.570157
1578585600,2042.392505
1578589200,373.08326
1578592800,23722.430204
1578596400,64021.433815
1578600000,115.52228
1578603600,2660.869551
1578607200,461.140617
1578610800,1620.624623
1578614400,1379.587349
1578618000,1356.032912
1578621600,7411.350894
1578625200,3280.985153
1578628800,17085.808391
1578632400,418.22869
1578636000,521.034344
1578639600,30.547645
1578643200,1825.326832
1578646800,107.717295
1578650400,40204.652348
1578654000,199.279214
1578657600,4355.1156
1578661200,699.532998
1578664800,1190.57316
1578668400,9269.281652
1578672000,480.749118
1578675600,1399.435977
1578679200,11311.746603
1578682800,291.555392
1578686400,1161.939138
1578690000,810.003848
1578693600,204.150615
1578697200,149.947349
1578700800,1586.061836
1578704400,3834.095178
1578708000,935.240503
1578711600,1184.823715
1578715200,301.365422
1578718800,9231.498263
1578722400,694.067838
1578726000,641.567582
1578729600,2746.193863
1578733200,2998.700345
1578736800,11046.074415
1578740400,1756.690827
1578744000,8432.861529
1578747600,3744.226073
1578751200,36428.282642
1578754800,3079.350818
1578758400,105.140807
1578762000,1633.294664
1578765600,116.255201
1578769200,1083.107729
1578772800,23110.549835
1578776400,11255.533084
1578780000,11101.231293
1578783600,153.206209
1578787200,441861.858148
1578790800,231.420414
1578794400,5630.293361
1578798000,4100.332633
1578801600,30219.922177
1578805200,231.953439
1578808800,1275.218147
1578812400,68.030985
1578816000,30854.1938
1578819600,187.942023
1578823200,6367.574934
1578826800,2512.186232
1578830400,294.097901
1578834000,1345.922254
1578837600,1581.152482
1578841200,416.970601
1578844800,165.528139
1578848400,786.694101
1578852000,294.814931
1578855600,87.342705
1578859200,8554.302208
1578862800,135.549914
1578866400,173.105708
1578870000,332.529836
1578873600,748.924826
1578877200,10600.636207
1578880800,36034.919688
1578884400,566.07952
1578888000,118.208359
1578891600,1699.253848
1578895200,1486.975801
1578898800,724.581761
1578902400,821.643386
1578906000,2640.583093
1578909600,1846.227972
1578913200,612.920691
1578916800,189.654529
1578920400,1901.49932
1578924000,1436.899921
1578927600,1185.687541
1578931200,737.446503
1578934800,110.410905
1578938400,3627.682597
1578942000,510.773028
1578945600,670.677658
1578949200,1221.61245
1578952800,726.249949
1578956400,41749.473963
1578960000,912.302671
1578963600,1371.742359
1578967200,62261.775614
1578970800,8216.580965
1578974400,776.479694
1578978000,86.621624
1578981600,2073.162445
1578985200,70.988476
1578988800,5104.659872
1578992400,3392.618784
1578996000,1852.646604
1578999600,1443.59501
1579003200,517.93397
1579006800,1420.760666
1579010400,675.297958
1579014000,19623.254415
1579017600,20384.818795
1579021200,2514.000626
1579024800,20678.87035
1579028400,2527.637594
1579032000,669.459546
1579035600,260.549485
1579039200,1703.78587
1579042800,108.082009
1579046400,1208.925032
1579050000,10922.258408
1579053600,247.645867
1579057200,2357.453904
1579060800,128.244337
1579064400,335.261308
1579068000,51216.545927
1579071600,156.61053
1579075200,260.806641
1579078800,136.258854
1579082400,174.227084
1579086000,1349.884629
1579089600,365.60885
1579093200,998.32728
1579096800,543.74858
1579100400,561.86116
1579104000,5014.976599
1579107600,703.546251
1579111200,2780.457792
1579114800,36.241519
1579118400,256.122621
1579122000,1432.192096
1579125600,251.450731
1579129200,370.399862
1579132800,18723.947437
1579136400,39.714013
1579140000,171.205044
1579143600,2955.416511
1579147200,142911.145043
1579150800,2353.393073
1579154400,73.537455
1579158000,141418.739817
1579161600,4052.215834
1579165200,382.533697
1579168800,13026.477898
1579172400,214.700076
1579176000,539.340047
1579179600,127938.497797
1579183200,1450.538435
1579186800,7256.092023
1579190400,314.401861
1579194000,445.179143
1579197600,32017.219359
1579201200,1949.760356
1579204800,18332.952144
1579208400,341.484728
1579212000,8936.902258
1579215600,553.666123
1579219200,1012.973328
1579222800,2274.423774
1579226400,1379.141292
1579230000,198.563015
1579233600,500164.663729
1579237200,7229.773071
1579240800,7381.57159
1579244400,70572.23194
1579248000,1338.385581
1579251600,1879.852788
1579255200,516.970392
1579258800,407.247668
1579262400,3112.336396
1579266000,5541.452761
1579269600,8306.130438
1579273200,5598.673767
1579276800,2726.566618
1579280400,209.393866
1579284000,21426.450372
1579287600,925.743724
1579291200,7864.824952
1579294800,138.453053
1579298400,517.273794
1579302000,27587.568081
1579305600,7263.322372
1579309200,1216.539542
1579312800,511.10832
1579316400,222.112868
1579320000,114.192908
1579323600,1545.873828
1579327200,960.30074
1579330800,1116.365161
1579334400,1131.070677
1579338000,387.793182
1579341600,16453.730171
1579345200,4138.757166
1579348800,5263.433412
1579352400,11003.128316
1579356000,2519.952652
1579359600,1162.057308
1579363200,4092.733772
1579366800,308.212194
1579370400,310.586568
1579374000,1056.065612
1579377600,354.141347
1579381200,46.340705
1579384800,288.236326
1579388400,325.976333
1579392000,301.392654
1579395600,3178.837335
1579399200,646.251109
1579402800,5207.115038
1579406400,2073.55173
1579410000,2399.385645
1579413600,273.914213
1579417200,258.625683
1579420800,248.217052
1579424400,4357.702945
1579428000,287.981208
1579431600,75.791438
1579435200,24230.466408
1579438800,556.657231
1579442400,268.313801
1579446000,346.150282
1579449600,1578.702572
1579453200,581.371694
1579456800,6346.677859
1579460400,1238.423721
1579464000,274.941327
1579467600,4529.356818
1579471200,110.632078
1579474800,13982.259403
1579478400,193.478481
1579482000,111.303858
1579485600,410.544587
1579489200,15141.099752
1579492800,7152.982157
1579496400,554.715177
1579500000,24610.905654
1579503600,19123.91489
1579507200,856.399556
1579510800,5522.427075
1579514400,4465.435372
1579518000,676.727226
1579521600,222.240382
1579525200,248.591532
1579528800,2333.827181
1579532400,11687.891958
1579536000,2789.64903
1579539600,4217.120415
1579543200,417.289389
1579546800,2887.194572
1579550400,337.385677
1579554000,2879.830387
1579557600,4619.104018
1579561200,2600.731271
1579564800,406.385093
1579568400,40198.864901
1579572000,1116.39628
1579575600,9697.246486
1579579200,359.496624
1579582800,116.614098
1579586400,6293.651289
1579590000,5583.983868
1579593600,143.212872
1579597200,1097.307972
1579600800,984.13259
1579604400,18930.054959
1579608000,1141.908125
1579611600,1698.827543
1579615200,974.727661
1579618800,129.893482
1579622400,1602.776586
1579626000,100.612927
1579629600,263.520441
1579633200,6590.455939
1579636800,318.261443
1579640400,1549.623419
1579644000,1186.625206
1579647600,4153.015791
1579651200,932.557918
1579654800,1240.747274
1579658400,350.339746
1579662000,1204.245345
1579665600,12.962951
1579669200,17362.749071
1579672800,37.209276
1579676400,344.164663
1579680000,146238.367116
1579683600,299.965856
1579687200,728.304403
1579690800,473.727249
1579694400,10151.119825
1579698000,168.134796
1579701600,329.350894
1579705200,1047.847872
1579708800,343.206961
1579712400,299.508807
1579716000,642.703359
1579719600,128.39113
1579723200,1084.696045
1579726800,1704.090745
1579730400,157.018547
1579734000,18687.884068
1579737600,32485.690504
1579741200,255.289559
1579744800,4386.950618
1579748400,1065.137911
1579752000,623.329057
1579755600,258.810333
1579759200,103.436567
1579762800,155.179434
1579766400,72870.424929
1579770000,1379.241323
1579773600,32852.659028
1579777200,111.786964
1579780800,1917.723996
1579784400,1550.86427
1579788000,446.508546
1579791600,316.13262
1579795200,275.041233
1579798800,732.987269
1579802400,345763.775565
1579806000,1434.394737
1579809600,126.957741
1579813200,17242.268997
1579816800,4320.968793
1579820400,483.808864
1579824000,619.966365
1579827600,294.462734
1579831200,2486.672516
1579834800,318.080454
1579838400,432.254728
1579842000,854.685438
1579845600,618.049586
1579849200,629.643578
1579852800,306.632628
1579856400,292.303002
1579860000,515.953034
1579863600,20054.467475
1579867200,820.251674
1579870800,6597.728965
1579874400,182.825456
1579878000,1840.662209
1579881600,461.116416
1579885200,117.528083
1579888800,160145.24385
1579892400,939.195092
1579896000,1596.038755
1579899600,999.119938
1579903200,151.587856
1579906800,100695.707996
1579910400,447.299302
1579914000,213.81944
1579917600,461.021771
1579921200,363.939027
1579924800,138.570323
1579928400,432.951222
1579932000,799.725494
1579935600,123.336581
1579939200,857.960836
1579942800,132.774336
1579946400,1780.618429
1579950000,68.184362
1579953600,38.198187
1579957200,2369.24893
1579960800,95.428496
1579964400,504.466482
1579968000,113.644283
1579971600,379.767904
1579975200,10693.904592
1579978800,781.361217
1579982400,96.826532
1579986000,601.876969
1579989600,520.845975
1579993200,124.142031
1579996800,170.245357
1580000400,10229.751109
1580004000,264.740513
1580007600,186.310723
1580011200,265.4954
1580014800,1212.401708
1580018400,505.570398
1580022000,300033.620963
1580025600,1703.909524
1580029200,562.116581
1580032800,772.810595
1580036400,134.797571
1580040000,1726.628541
1580043600,42841.255387
1580047200,791.302489
1580050800,1691.419744
1580054400,1251.317735
1580058000,207.471833
1580061600,647.776716
1580065200,758.488342
1580068800,226.077924
1580072400,368.958379
1580076000,2506.29313
1580079600,4105.569806
1580083200,1047.823015
1580086800,4794.267232
1580090400,228.256197
1580094000,401.54253
1580097600,127.792439
1580101200,1080.164173
1580104800,194.796661
1580108400,2695.646536
1580112000,2983.16943
1580115600,3611.544892
1580119200,267.499203
1580122800,519.438361
1580126400,35.562547
1580130000,2090.948358
1580133600,1374.401668
1580137200,437.124489
1580140800,1414.552473
1580144400,139189.036291
1580148000,419.56859
1580151600,246.43659
1580155200,314.052161
1580158800,230.730658
1580162400,427.968682
1580166000,523.911982
1580169600,3969.693792
1580173200,873.199198
1580176800,1448.095136
1580180400,343.05244
1580184000,625.320583
1580187600,8369.887732
1580191200,301.926419
1580194800,366.271803
1580198400,2761.571376
1580202000,948.011961
1580205600,834.575342
1580209200,11380.121441
1580212800,2547.644681
1580216400,786.165165
1580220000,489.191275
1580223600,2190.506366
1580227200,1253.452547
1580230800,505.883172
1580234400,18801.225884
1580238000,7460.359221
1580241600,131.052097
1580245200,161.918002
1580248800,744.553828
1580252400,316.561102
1580256000,3303.979016
1580259600,50500.211087
1580263200,3033.538617
1580266800,142.956335
1580270400,216.7927
1580274000,1139.308636
1580277600,938.378068
1580281200,299.514692
1580284800,1440.897664
1580288400,1525.748057
1580292000,1384.702123
1580295600,6954.845343
1580299200,677.649547
1580302800,455.528618
1580306400,16526.749997
1580310000,294.072159
1580313600,30597.198745
1580317200,4807.75496
1580320800,10761.244767
1580324400,420.478812
1580328000,2727.345108
1580331600,6632.259287
1580335200,175.990142
1580338800,10335.457893
1580342400,340.796241
1580346000,1358.184162
1580349600,647.322857
1580353200,4492.97239
1580356800,4100119.378572
1580360400,400248.986708
1580364000,14852.259056
1580367600,491.262261
1580371200,981.459211
1580374800,2503.055153
1580378400,448.169856
1580382000,813.564523
1580385600,1785.612545
1580389200,1368.473311
1580392800,441.355757
1580396400,3065.701117
1580400000,93.360773
1580403600,46241.752036
1580407200,12184.675041
1580410800,804.148272
1580414400,1349.595057
1580418000,19396.52366
1580421600,286.745332
1580425200,2273.423003
1580428800,10451.154564
1580432400,11288.993844
1580436000,1067.191491
1580439600,1159.60652
1580443200,659.505648
1580446800,740.314483
1580450400,887.612607
1580454000,1742.239565
1580457600,3315.199381
1580461200,762.262807
1580464800,553.614799
1580468400,319.146001
1580472000,12600.338259
1580475600,202.13916
1580479200,1262.074254
1580482800,544.335804
1580486400,128.757598
1580490000,1085.11217
1580493600,261.78702
1580497200,199.984527
1580500800,485.016849
1580504400,767.033549
1580508000,6567.557296
1580511600,46.881909
1580515200,16577.32329
1580518800,167.50071
1580522400,376.901698
1580526000,122.617118
1580529600,1490.729985
1580533200,1762.858418
1580536800,564.999286
1580540400,119.967605
1580544000,2586.198011
1580547600,156.019037
1580551200,4013.433814
1580554800,1280.013708
1580558400,1208.401558
1580562000,115.885155
1580565600,1508.624454
1580569200,2624.386565
1580572800,443.439319
1580576400,328.702507
1580580000,244.856361
1580583600,295.57964
1580587200,350.744973
1580590800,30253.637906
1580594400,878.37898
1580598000,558.826789
1580601600,193.336695
1580605200,957.858899
1580608800,138.931533
1580612400,385.06877
1580616000,34.193879
1580619600,328.163017
1580623200,4609.720194
1580626800,1311.216192
1580630400,169.760515
1580634000,1818.900489
1580637600,438.816357
1580641200,216.063401
1580644800,2953.358175
1580648400,395.219107
1580652000,1439.87286
1580655600,1573.645074
1580659200,198.741731
1580662800,77573.787403
1580666400,4107712.885911
1580670000,2053.928027
1580673600,669.616115
1580677200,5776.840861
1580680800,309.180126
1580684400,220.608958
1580688000,1182.964099
1580691600,1240.421223
1580695200,456.834567
1580698800,277.051161
1580702400,474.325107
1580706000,81404.813459
1580709600,141.666098
1580713200,210.119313
1580716800,1170.331458
1580720400,1207.277335
1580724000,139.704315
1580727600,281.851682
1580731200,10.531881
1580734800,113.158557
1580738400,653.929636
1580742000,30355.33621
1580745600,1322.761321
1580749200,725.513574
1580752800,88.67485
1580756400,287.116079
1580760000,367.715036
1580763600,50.410149
1580767200,1318.715687
1580770800,235.267098
1580774400,20188.562532
1580778000,3632.734577
1580781600,106.490288
1580785200,1131.523833
1580788800,2139.041894
1580792400,20910.972557
1580796000,547.689359
1580799600,1121.310438
1580803200,5212.122226
1580806800,815.909818
1580810400,2065.291133
1580814000,642.75505
1580817600,1108.917547
1580821200,1477.686957
1580824800,376.511664
1580828400,315.705501
1580832000,850.974622
1580835600,132.747329
1580839200,212.165855
1580842800,27.59007
1580846400,24319.616271
1580850000,645.824842
1580853600,381.059175
1580857200,458.01398
1580860800,15263.152606
1580864400,1006.015578
1580868000,361.116495
1580871600,219.16401
1580875200,37.92842
