time,value
1592895600,98.405512
1592899200,1010.536032
1592902800,2039.675133
1592906400,20670.314421
1592910000,2936.500001
1592913600,7182.159928
1592917200,1836.564125
1592920800,353.344635
1592924400,262.811826
1592928000,120525.755133
1592931600,176685.925209
1592935200,84.84436
1592938800,1567.755107
1592942400,587.053759
1592946000,1510.589174
1592949600,387.197683
1592953200,71.354729
1592956800,7945.443779
1592960400,168.75475
1592964000,292.309218
1592967600,0.2
1592971200,868.004355
1592974800,67.457799
1592978400,4218.694665
1592982000,16.541152
1592985600,326.08966
1592989200,11459.4551
1592992800,2651.442663
1592996400,16031.997241
1593000000,432.0199
1593003600,8774.772858
1593007200,11645.089719
1593010800,82.9985
1593014400,585.054772
1593018000,364.986358
1593021600,91.19728
1593025200,431.844255
1593028800,1017.360052
1593032400,19.735791
1593036000,129.550835
1593039600,257.608991
1593043200,58.345635
1593046800,1290.30136
1593050400,6.780001
1593054000,164.849231
1593057600,300.425517
1593061200,9713.768043
1593068400,324.020156
1593072000,2121.377908
1593075600,57345.756005
1593079200,620.295613
1593082800,530727.229998
1593086400,0.001566
1593090000,255.151807
1593093600,4656.622555
1593097200,1074.062005
1593100800,847.250518
1593104400,9406.523926
1593108000,23.661274
1593111600,194.473765
1593115200,2305.976866
1593118800,3035.366303
1593122400,227.343739
1593126000,570.040183
1593129600,1110.710151
1593133200,67.085428
1593136800,536.042081
1593140400,8.291327
1593144000,23.468663
1593147600,302.084184
1593151200,8.139265
1593154800,122.491089
1593158400,92.348441
1593162000,120.754748
1593165600,50.052739
1593169200,50.540452
1593172800,287.444709
1593176400,379.840555
1593180000,4780.548938
1593183600,2933.918321
1593187200,836.07449
1593190800,73.998039
1593194400,373.135636
1593198000,11409.045094
1593201600,166.453356
1593205200,1012.603964
1593208800,33.554806
1593212400,403.733
1593216000,36.834874
1593219600,35.378111
1593223200,59.499772
1593226800,121.967201
1593230400,611.3103
1593234000,204.434697
1593237600,732.674359
1593241200,21218.230949
1593244800,19.879716
1593248400,22.289159
1593252000,442.578319
1593255600,46.351557
1593259200,7331.016859
1593262800,1264.976356
1593266400,606.489754
1593270000,827.283406
1593273600,67.734671
1593277200,602.332594
1593280800,41.873415
1593284400,770.633295
1593288000,137.950892
1593291600,90.90239
1593295200,855.322328
1593298800,601.250355
1593302400,15525.100999
1593306000,57162.692833
1593309600,240.002988
1593313200,24
1593316800,2102.777905
1593320400,50.006699
1593324000,3693.923103
1593327600,11149.397756
1593331200,84142.306956
1593334800,128.778154
1593338400,4486.381038
1593342000,48.583298
1593345600,89.757745
1593349200,68.602208
1593352800,600.103257
1593356400,3046.294981
1593360000,40.018127
1593363600,0.0006
1593367200,46.178001
1593370800,135.844
1593374400,150
1593378000,302.3013
1593385200,1137.562444
1593392400,234.676699
1593396000,5531.027027
1593403200,4497.182147
1593406800,527.901748
1593410400,2183.030713
1593414000,130.297589
1593417600,715.000335
1593421200,10426.1527
1593424800,316.369512
1593428400,473.146382
1593435600,1416.917139
1593439200,103298.881832
1593442800,580.475654
1593446400,2059.165257
1593450000,333.890674
1593453600,4000661.412871
1593457200,89.657985
1593460800,51.961531
1593464400,102.121864
1593468000,139.554663
1593471600,139.159292
1593475200,181.558385
1593478800,345.320225
1593482400,1121.387526
1593486000,4020.887964
1593489600,100.322591
1593493200,1080.701768
1593500400,4.248048
1593504000,4415.084513
1593507600,30296.46775
1593511200,747.264
1593514800,1457.507606
1593518400,29.224905
1593522000,70636.745836
1593525600,31402.398774
1593529200,121.650674
1593532800,7445.165975
1593536400,148.308776
1593540000,848.702232
1593543600,26.519276
1593547200,305.098755
1593550800,25.769172
1593554400,5826.344836
1593558000,0.9
1593561600,108.02412
1593565200,270246.260276
1593568800,761.224233
1593572400,29.481776
1593576000,1365.641519
1593579600,1248.665127
1593583200,20706.15
1593586800,196.942347
1593590400,461.498634
1593594000,10368.94993
1593597600,11.40588
1593604800,144
1593608400,29.9627
1593612000,508.108509
1593615600,13969.129214
1593622800,64.478364
1593626400,119.000001
1593630000,222.915473
1593633600,53.577972
1593637200,2335.808587
1593640800,203.907627
1593644400,21.866644
1593648000,54.703882
1593651600,466.362603
1593655200,294.404268
1593662400,10005.5208
1593666000,109.93
1593669600,58.043
1593673200,107.259371
1593676800,3.804795
1593680400,20658.715908
1593684000,929.88794
1593687600,3
1593691200,2112.256818
1593694800,1.253098
1593698400,74.223375
1593702000,3.900001
1593709200,10.5033
1593712800,111.499619
1593716400,15964.127529
1593720000,50.982
1593723600,95.759596
1593727200,1504
1593734400,63.874806
1593738000,2511.770783
1593741600,250.501323
1593745200,18.798
1593748800,135.471
1593752400,1635.000781
1593756000,564.883077
1593759600,43.581
1593763200,1527.236313
1593766800,2551.707993
1593770400,264.836922
1593774000,20.442511
1593777600,298.182925
1593781200,171.802809
1593788400,1018.434481
1593792000,589.105219
1593795600,449.372302
1593799200,3260.124071
1593802800,20000.002
1593806400,7476.26765
1593810000,288.899
1593813600,452.224347
1593817200,181.21225
1593820800,30
1593824400,553.254436
1593828000,394.030642
1593835200,4198.784343
1593838800,1586.77316
1593842400,57.195987
1593846000,3432.94733
1593849600,43.460476
1593853200,3
1593856800,5.499999
1593860400,2241.577655
1593864000,14997.822794
1593867600,437.127309
1593871200,322.900073
1593874800,315.299241
1593878400,1742.982746
1593882000,16.960865
1593885600,370.427625
1593889200,1385.015416
1593892800,85.106
1593896400,139.814342
1593900000,356.318287
1593910800,58.386371
1593914400,26.489312
1593918000,506.111021
1593921600,529.899241
1593925200,28.120856
1593932400,367.514
1593936000,22350.49843
1593939600,466.334645
1593943200,50001.288787
1593946800,376.387652
1593950400,750.410205
1593954000,929.297931
1593957600,2276.657333
1593961200,825.455121
1593964800,3611.67117
1593968400,1030
1593972000,912.313148
1593975600,1340.664804
1593979200,23357.752361
1593982800,8044.496813
1593986400,10
1593990000,252553.272199
1593993600,2339.840524
1593997200,1126.597672
1594000800,3851.248361
1594004400,10349.693315
1594008000,3567.161967
1594011600,2.623
1594015200,3368.991334
1594018800,1300089.45913
1594022400,21073.578975
1594026000,629.697184
1594029600,117.412643
1594033200,3704.043924
1594036800,240.699489
1594040400,4095.451225
1594044000,677.208888
1594047600,344.528099
1594051200,854.380005
1594054800,535.398532
1594062000,927.038636
1594065600,660.86579
1594069200,574.846236
1594072800,47495.861032
1594076400,2116.779022
1594080000,231.085806
1594083600,39.201991
1594087200,2438.679001
1594090800,435.837662
1594094400,419.547348
1594098000,37.891347
1594101600,80.800292
1594105200,0.279741
1594108800,246.135879
1594112400,825.974799
1594116000,27.512439
1594119600,2921.90267
1594123200,44.926537
1594126800,280.639532
1594130400,150197.698577
1594134000,472.956786
1594137600,49373.751909
1594141200,170.274811
1594144800,2006.215002
1594148400,427.419715
1594152000,212.6
1594155600,56.623362
1594159200,13668.707218
1594162800,12784.062766
1594166400,50121.843509
1594170000,100195.47779
1594173600,1516.857279
1594177200,12024.105778
1594180800,7945.140369
1594184400,3803.459117
1594188000,1743.804778
1594191600,81558.200962
1594195200,69265.396834
1594198800,8102.031896
1594202400,51867.631981
1594206000,12098.88651
1594209600,1554.360201
1594213200,2125.14599
1594216800,537.157693
1594220400,169.385007
1594224000,87.065986
1594227600,28414.352504
1594231200,3499.191186
1594234800,237.803594
1594238400,127.382679
1594242000,171.811492
1594245600,1737.0498
1594249200,4016.467683
1594252800,125
1594256400,950.59861
1594260000,0.110699
1594263600,14365.471007
1594267200,15.925959
1594270800,11.593
1594274400,218.525589
1594278000,897.836097
1594281600,575.1
1594285200,2043.729275
1594288800,1602.867373
1594292400,28152.457107
1594296000,92013.899914
1594299600,100.000798
1594303200,2586.481851
1594306800,100786.387858
1594310400,2102.909456
1594314000,49117.003333
1594317600,415573.113275
1594321200,4452.205817
1594324800,677.347458
1594328400,333.68654
1594332000,13833.115653
1594335600,3222.887206
1594339200,170.249538
1594342800,18086.156633
1594346400,6838.940409
1594350000,10472.606859
1594353600,1026.722569
1594357200,14223.766937
1594360800,1337.737671
1594364400,18.455284
1594368000,20.616306
1594371600,71.720761
1594375200,53404.499264
1594378800,18376.864926
1594382400,2312.228278
1594386000,3391.300052
1594389600,1495.069575
1594393200,1214.112763
1594396800,164733.730821
1594400400,1192.919026
1594404000,51426.173817
1594407600,110.002851
1594411200,12348.929866
1594414800,20026.555466
1594418400,750.600458
1594422000,5057.583391
1594425600,42296.458754
1594429200,86951.646975
1594432800,13354.325534
1594436400,3061.199535
1594440000,10749.808943
1594443600,171639.667476
1594447200,736102.801759
1594450800,83336.911447
1594454400,17005.277544
1594458000,1309.68644
1594461600,334.463074
1594465200,6527.48995
1594468800,3798.118301
1594472400,3491.464574
1594476000,9216.51852
1594479600,1664.038623
1594483200,15.23
1594486800,256.491666
1594490400,10017.706999
1594494000,128.128024
1594497600,607.725608
1594501200,3612.339964
1594504800,364.080759
1594508400,422.94618
1594512000,5022.436249
1594515600,1114.422482
1594519200,148.204635
1594522800,543.264197
1594526400,579.063476
1594530000,829.713469
1594533600,70.602528
1594537200,49518.588077
1594540800,43.749183
1594544400,338.188642
1594548000,5327.936186
1594551600,2568.300635
1594555200,19.061623
1594558800,1181.457781
1594562400,193.699007
1594566000,3462.947069
1594569600,10360.247184
1594573200,146.788887
1594576800,853.284948
1594580400,84.925433
1594584000,5.115784
1594587600,0.000064
1594591200,180.251571
1594594800,18723.447677
1594598400,423.813688
1594602000,655.071168
1594605600,2271.583655
1594609200,5162.670182
1594612800,127.149764
1594616400,1226.48675
1594620000,294.656658
1594623600,4475.377383
1594627200,204.320219
1594630800,986.286202
1594634400,6296.391698
1594638000,24664.21553
1594641600,8053.94271
1594645200,66.275425
1594648800,844.355355
1594652400,3948.606828
1594656000,2114.722452
1594659600,301009.655579
1594663200,889.156862
1594666800,1878.111862
1594670400,22603.388836
1594674000,0.39
1594677600,240.235889
1594684800,1129.503883
1594688400,4383.392781
1594692000,4524.246838
1594695600,268.228638
1594699200,701.389
1594702800,134.989806
1594706400,6.714999
1594710000,30561.639655
1594713600,0.000625
1594717200,0.000001
1594720800,81397.236394
1594724400,6068.846927
1594728000,100068.573456
1594731600,1273.623083
1594735200,35025.076724
1594738800,228.981964
1594742400,181.994142
1594746000,41.845516
1594749600,1070.250251
1594753200,2005.244739
1594756800,797.140845
1594760400,200.904569
1594764000,86.537139
1594767600,290.03394
1594771200,10895.376873
1594774800,13237.371512
1594778400,1633.525427
1594782000,3630.995847
1594785600,120.761221
1594796400,731.48358
1594800000,51360.638144
1594803600,202388.913409
1594807200,2753.397913
1594810800,223.369151
1594814400,347.34679
1594818000,2280.0005
1594821600,2205.90013
1594825200,16.498042
1594828800,18622.420403
1594832400,37.58255
1594836000,569.381508
1594839600,335.605776
1594843200,410.305636
1594846800,67000
1594850400,10438.821345
1594854000,20.809
1594857600,20.679076
1594861200,214.895349
1594864800,1421.951274
1594868400,600.809241
1594872000,35.843638
1594875600,1843.92762
1594879200,1353.649241
1594882800,81.843743
1594886400,82.365127
1594890000,222.550506
1594893600,3278.993306
1594897200,28.589357
1594900800,2168.449226
1594904400,123048.528616
1594908000,20644.166259
1594911600,163.010467
1594915200,912.426671
1594918800,6725.776051
1594922400,15714.651319
1594926000,4204.152552
1594929600,156.517577
1594933200,260108.055836
1594936800,1710302.482424
1594944000,140014.53461
1594947600,20000
1594954800,8423.635373
1594958400,26081.114811
1594962000,72.983328
1594965600,52153.38063
1594969200,13555.089868
1594972800,42813.242617
1594976400,226.550517
1594980000,50.009477
1594983600,744.725827
1594987200,17430.156127
1594990800,536.339287
1594994400,779.430046
1594998000,401.772477
1595001600,21147.278295
1595005200,16938.575784
1595008800,346.079032
1595012400,626.510046
1595016000,106.603795
1595019600,85.109792
1595023200,43.5
1595026800,1789.049495
1595030400,262.543339
1595034000,4278.360189
1595037600,1027.04758
1595044800,516.147629
1595048400,12.046702
1595052000,3997.702028
1595055600,21501.532663
1595059200,8127.895228
1595062800,7023.562152
1595066400,264.678474
1595070000,49804.154401
1595073600,84956.702769
1595077200,4049.749323
1595080800,9819.274029
1595084400,9555.822442
1595088000,503800.261211
1595091600,2793.436762
1595095200,129.270999
1595098800,455.821006
1595106000,2222.169058
1595109600,812.22342
1595113200,13813.497193
1595116800,170.598587
1595120400,1745.669845
1595124000,152.17069
1595127600,542.074136
1595131200,106.991377
1595134800,579.781843
1595138400,1647.494888
1595142000,2801.180634
1595145600,431.803271
1595149200,10100.226939
1595152800,41282.134932
1595156400,1062.487219
1595160000,7596.386889
1595163600,52920.69934
1595167200,7432.443124
1595170800,16760.140538
1595174400,1444.70931
1595178000,400.553395
1595181600,1081.643596
1595185200,1287.976551
1595188800,300.018447
1595192400,257.698686
1595196000,1473.344819
1595199600,567.738687
1595203200,2052.656851
1595206800,16649.603427
1595210400,14881.754286
1595214000,3067.031244
1595217600,31.5507
1595221200,12.669601
1595224800,2457.641564
1595228400,217.923515
1595232000,679.954321
1595235600,6838.174851
1595239200,149.993872
1595242800,479.838033
1595246400,197.031892
1595250000,1922.520868
1595253600,424.938213
1595257200,301.793266
1595260800,653.188264
1595264400,21452.094203
1595268000,5159.580888
1595271600,848.244772
1595275200,48.257346
1595278800,92.212226
1595282400,1341.78771
1595286000,193.25214
1595289600,120
1595293200,226335.042063
1595296800,16142.422149
1595300400,1946.119163
1595304000,49.899
1595307600,486.5
1595311200,8087.184164
1595314800,8843.33679
1595318400,72.933355
1595322000,53.950136
1595325600,0.998
1595329200,2164.892176
1595332800,1282.480324
1595336400,4710.399379
1595340000,82868.923581
1595343600,7539.680763
1595347200,956.542789
1595350800,39420.574462
1595354400,38.767901
1595358000,43.73949
1595361600,34.905546
1595365200,51230.254342
1595368800,2960.172283
1595372400,127.824385
1595376000,1187.064302
1595379600,708.545849
1595383200,248.339555
1595386800,8026.318877
1595390400,450.737733
1595394000,492.922835
1595397600,110.918358
1595401200,204.160293
1595404800,265.597161
1595408400,336.156772
1595412000,12.334315
1595415600,74.420634
1595419200,490.844862
1595422800,603.549613
1595426400,4237.778877
1595430000,509.207312
1595433600,326.269256
1595437200,2768.215416
1595440800,463.776704
1595444400,220.049692
1595448000,127.786737
1595451600,51.981349
1595455200,1908.63366
1595458800,409.254013
1595462400,10.003232
1595466000,836.247898
1595469600,5159.1386
1595473200,2058.298399
1595476800,9786.508754
1595480400,120.839158
1595484000,113.928315
1595487600,4063.790626
1595491200,4975.304731
1595494800,2405.671546
1595498400,19.691297
1595502000,770.031792
1595505600,5976.375576
1595509200,1730.738543
1595512800,22709.104621
1595516400,284.16457
1595520000,1511.078798
1595523600,1312.861761
1595527200,6585.649508
1595530800,625.125938
1595534400,574.770383
1595538000,30059.9019
1595541600,45.413683
1595545200,140.931072
1595548800,51331.787396
1595552400,24.508295
1595556000,206.356746
1595563200,240.243539
1595566800,24284.748624
1595570400,48.80277
1595574000,307.449133
1595577600,4000.000079
1595581200,137.236033
1595584800,55.298744
1595588400,5.994
1595592000,240.733021
1595595600,3994.1
1595599200,65.072025
1595602800,14732.703636
1595606400,73.293977
1595610000,1393.826949
1595613600,35476.071584
1595617200,663.738499
1595620800,153.610787
1595624400,123.399525
1595628000,64.234574
1595631600,15061
1595635200,1614.09285
1595638800,200
1595642400,251.331482
1595649600,1527.309051
1595653200,2926.0276
1595656800,101.722053
1595660400,8213.082195
1595664000,248.69247
1595667600,2089.764302
1595671200,1255.810291
1595674800,5449.346492
1595678400,7624.976845
1595682000,567.952732
1595685600,2580.303127
1595689200,2857.414574
1595692800,72704.092881
1595696400,563.024738
1595700000,145.960029
1595703600,148.899
1595707200,57.81764
1595710800,660.910667
1595714400,9326.632361
1595718000,2301.120915
1595721600,56.948499
1595725200,4118.559001
1595728800,989.263634
1595732400,1058.047048
1595736000,7667.102488
1595739600,3093.691209
1595743200,93.721085
1595746800,69.029671
1595750400,1230.373118
1595754000,1813.097386
1595757600,4551.985729
1595761200,2655.14999
1595764800,1846.760878
1595768400,93.24458
1595772000,14101.66464
1595775600,20747.68172
1595779200,75.384831
1595782800,11.475494
1595786400,104.390732
1595790000,10297.713061
1595793600,21.419547
1595797200,455.068946
1595800800,2576.510861
1595804400,209.475502
1595808000,776.798818
1595811600,474.913006
1595815200,2600.946546
1595818800,973.469495
1595822400,418.558773
1595826000,759.595416
1595829600,1285.646001
1595833200,135.992987
1595836800,34186.388106
1595840400,786.26465
1595844000,158.562002
1595847600,620.341157
1595851200,2779.861497
1595854800,378.505328
1595858400,256.171001
1595862000,112.098676
1595865600,1034.212905
1595869200,88.284167
1595872800,26.035073
1595876400,115.12744
1595880000,946.167398
1595883600,102.873763
1595887200,388.088355
1595890800,1803.731139
1595894400,509.2
1595898000,34.681578
1595901600,588.809314
1595905200,2500.160915
1595908800,485.332641
1595912400,362.023165
1595916000,348.782365
1595919600,779.719079
1595923200,38401.604305
1595926800,920.115717
1595930400,250.112695
1595934000,215.155869
1595937600,1017.94306
1595941200,17291.453884
1595944800,4214.588707
1595948400,154.922289
1595952000,1897.849825
1595955600,337.899
1595959200,408413.883922
1595962800,100.764148
1595966400,76.058708
1595970000,2702.590012
1595973600,17.546968
1595977200,6579.603713
1595980800,1200.927433
1595984400,239.276951
1595988000,991.108777
1595991600,3.6875
1595995200,205.342884
1595998800,621.852789
1596002400,129.293
1596006000,392.090518
1596009600,41669.936332
1596013200,1332.090613
1596016800,2089.751961
1596020400,4273.498076
1596024000,74.352683
1596027600,842.106967
1596031200,428.935618
1596034800,120.28309
1596038400,5651.207706
1596042000,1040.054299
1596045600,126.031975
1596049200,447.258405
1596052800,69.059468
1596056400,338.70404
1596060000,61.3599
1596063600,25678.263975
1596067200,927.540377
1596070800,560.353265
1596074400,11307.783305
1596078000,1050.60667
1596081600,3816.872058
1596085200,5191.067131
1596088800,99.894
1596092400,108.077807
1596096000,369.240887
1596099600,2485.539409
1596103200,106.956503
1596106800,513.000075
1596110400,344.238622
1596114000,1411.354703
1596117600,3452.146026
1596121200,255.673082
1596124800,912.607149
1596128400,45.881335
1596132000,1749.137574
1596135600,9614.991454
1596139200,5054.957325
1596142800,413.263751
1596146400,1762.169004
1596150000,30.938277
1596153600,109.002202
1596157200,340.913683
1596160800,6.072613
1596164400,0.130964
1596168000,49.95
1596171600,136.717399
1596175200,149.039901
1596178800,168841
1596182400,372.908408
1596186000,211.537201
1596189600,209.632977
1596193200,24523.147728
1596196800,674.385529
1596200400,23.349269
1596204000,4153.231584
1596207600,30643.607891
1596211200,161487.529311
1596214800,601.561559
1596218400,11603.031041
1596222000,35337.402165
1596225600,100.563412
1596229200,484.169867
1596236400,126.085834
1596240000,548.738311
1596243600,623.757719
1596247200,26.96
1596250800,3059.657856
1596254400,508.1462
1596258000,544.441607
1596261600,1523.891583
1596265200,3008.322002
1596268800,7191.251326
1596272400,1599.526402
1596276000,2605.11188
1596279600,2139.160898
1596283200,639.564621
1596286800,2282.670432
1596290400,5021.329254
1596294000,2441.951915
1596297600,20592.011537
1596301200,2360.63837
1596304800,3341.670397
1596308400,193.914462
1596312000,14.546984
1596315600,1411.391229
1596319200,26930.021328
1596322800,46.237944
1596326400,255.893331
1596330000,764.272509
1596333600,1253.008139
1596337200,2111.453243
1596340800,11777.175255
1596344400,143308.517199
1596348000,8588.408304
1596351600,11320.249094
1596355200,304.280088
1596358800,419.757314
1596362400,8070.835813
1596366000,89.008708
1596369600,123.47274
1596373200,143642.428757
1596376800,9434.987278
1596380400,1025.572674
1596384000,31105.864326
1596387600,1270.541158
1596394800,941.651358
1596398400,1200.099774
1596402000,128.321534
1596405600,44.676006
1596409200,455
1596412800,377.293132
1596416400,2816.873128
1596420000,8801.211861
1596423600,1754.95579
1596427200,3.295995
1596430800,1296.813788
1596434400,3.723287
1596438000,253.145018
1596441600,126.1645
1596445200,100144.056216
1596448800,100302.720898
1596452400,14.508309
1596456000,25598.654785
1596459600,210.580908
1596463200,739.044497
1596466800,5236.763339
1596470400,191.3098
1596474000,201.677835
1596477600,75.347821
1596481200,75.216656
1596484800,3692.679598
1596488400,5
1596492000,50643.676679
1596495600,319.560211
1596499200,92.87966
1596502800,986.201543
1596506400,137.684688
1596510000,1202.269808
1596513600,1000
1596517200,16317.000001
1596520800,311.405218
1596524400,74.9485
1596528000,795.000446
1596531600,127797.201663
1596535200,99.229641
1596538800,9547.371295
1596542400,2050.433783
1596546000,3104.273267
1596549600,14066.910452
1596553200,569.963508
1596556800,5868.118698
1596560400,3082.42133
1596564000,1973.612933
1596567600,4179.622761
1596571200,630330.342212
1596574800,756.746687
1596578400,443.436131
1596582000,970.731369
1596585600,24.999639
1596589200,798.305578
1596592800,62.756072
1596596400,11372.328319
1596600000,6265.594001
1596603600,11162.603859
1596607200,53.69025
1596610800,279.535031
1596614400,61461.365577
1596618000,91.282576
1596621600,192
1596625200,112404.824983
1596628800,725.516228
1596632400,166543.763351
1596636000,151526.712605
1596639600,1520.220172
1596643200,489.309746
1596646800,506.574346
1596650400,84.398814
1596654000,370.678371
1596657600,307.922231
1596661200,20.923308
1596664800,20560.436731
1596668400,962.999461
1596672000,3529.07551
1596675600,20622.959548
1596679200,493.857687
1596682800,301.880942
1596686400,199.352203
1596690000,1628.50058
1596693600,4253.349999
1596697200,10259.7865
1596700800,7702.419372
1596704400,33.338801
1596708000,64.000001
1596711600,21576.567851
1596715200,189052.588325
1596718800,371.535568
1596722400,377.04722
1596726000,111397.168242
1596729600,442.130984
1596733200,5522.175176
1596736800,16832.434169
1596740400,24139.277824
1596744000,2982.275267
1596747600,540.282908
1596751200,55.95741
1596754800,96.545938
1596758400,11689.900713
1596762000,88.145009
1596765600,1550.402217
1596769200,438.232235
1596772800,42.011281
1596776400,17932.345714
1596780000,10463.317512
1596783600,29371.963449
1596787200,21.910651
1596790800,1252.500001
1596794400,535.185985
1596798000,14808.353691
1596801600,600.103832
1596805200,4106.559578
1596808800,1667.617772
1596812400,496.924021
1596816000,20476.630792
1596819600,179.962931
1596823200,267.328894
1596826800,1098.196891
1596830400,39.426418
1596834000,104.234693
1596837600,541.266835
1596841200,28608.841078
1596848400,214.743277
1596852000,13172.560463
1596855600,113.925298
1596859200,1083.406797
1596862800,6412.855891
1596866400,1471.996123
1596870000,97.847
1596873600,3146.95398
1596877200,3012.173569
1596880800,66735.571938
1596884400,10608.476502
1596888000,5078.218308
1596891600,143.210243
1596895200,51230.655602
1596898800,532.601987
1596906000,205.06695
1596909600,14.028479
1596913200,91.779145
1596916800,2060.90327
1596920400,3398.031552
1596924000,28676.756331
1596927600,171.681694
1596931200,2394.40703
1596934800,2761.658914
1596938400,3687.120473
1596942000,1341.784148
1596945600,2484.804523
1596949200,6865.634187
1596952800,10305.151585
1596956400,10911.39753
1596960000,1535.075483
1596963600,22923.436935
1596967200,8323.086557
1596970800,2139.974422
1596974400,11662.714078
1596978000,33237.088286
1596981600,2889.744855
1596985200,72259.283923
1596988800,52854.632675
1596992400,14193.439014
1596996000,1511.494329
1596999600,11361.29555
1597003200,16300.036991
1597006800,6135.454677
1597010400,11696.768878
1597014000,2907.306896
1597017600,88012.919029
1597021200,158639.943092
1597024800,2873.354287
1597028400,14728.929569
1597032000,2808.583347
1597035600,1470.618796
1597039200,64307.289276
1597042800,51749.854241
1597046400,8506.949063
1597050000,4441.164946
1597053600,928.74362
1597057200,3615.808661
1597060800,7223.061943
1597064400,2121.024391
1597068000,32201.403746
1597071600,149.787602
1597075200,2676.308904
1597078800,57538.144386
1597082400,200320.079948
1597086000,1458.916159
1597089600,345.184467
1597093200,398.973947
1597096800,294.747423
1597100400,1073.30197
1597104000,13394.556312
1597107600,1546.072819
1597111200,137478.287703
1597114800,309.105612
1597118400,530.452915
1597122000,1395.656227
1597125600,4285.475959
1597129200,13118.816959
1597132800,6234.155796
1597136400,7327.78909
1597140000,6299.317944
1597143600,25398.0788
1597147200,211.810078
1597150800,608.037452
1597154400,477.584255
1597158000,27125.289195
1597161600,155.096783
1597165200,840.467172
1597168800,100.539697
1597172400,12.0951
1597176000,15751.217354
1597179600,9215.988
1597183200,50418.276756
1597186800,7405.876562
1597190400,4465.003539
1597194000,20015.105548
1597197600,5462.276088
1597201200,2303.231247
1597204800,3059.922906
1597208400,6.692969
1597212000,796.898811
1597215600,5000
1597219200,6698.689696
1597222800,2582.353302
1597226400,25812.634619
1597230000,62.033386
1597233600,6823.63853
1597237200,80822.810355
1597240800,10520.605714
1597244400,417.46879
1597248000,3728.277312
1597251600,10437.13772
1597255200,514.655322
1597258800,6746.903197
1597262400,1908.884243
1597266000,156.60661
1597269600,661.566576
1597273200,3405.728434
1597276800,7190.238935
1597280400,9375.895797
1597284000,2580.219397
1597287600,10411.898246
1597291200,19520.497669
1597294800,9828.137084
1597298400,101415.608723
1597302000,110849.153748
1597305600,590
1597309200,24044.043502
1597312800,454.237342
1597316400,32417.470307
1597320000,598.724358
1597323600,1033.551231
1597327200,5386.926631
1597330800,42242.095259
1597334400,2170.643584
1597338000,2643.615716
1597341600,4342.104233
1597345200,7479.583239
1597348800,16173.081511
1597352400,50041.694
1597356000,10348.671037
1597359600,29364.401859
1597363200,40775.994934
1597366800,967.892456
1597370400,1295.653638
1597374000,3160.2524
1597377600,123739.110265
1597381200,13284.770103
1597384800,36532.83425
1597388400,77304.603578
1597392000,20935.130994
1597395600,401231.942091
1597399200,4023.332048
1597402800,48050.681696
1597406400,12050.403372
1597410000,913.090546
1597413600,51094.331278
1597417200,25523.989774
1597420800,2884.568907
1597424400,6305.296128
1597428000,1192.79841
1597431600,42872.591536
1597435200,324.031706
1597438800,2911.337517
1597442400,3174.098006
1597446000,25.2
1597449600,1909.505717
1597453200,1114.496094
1597456800,406.668711
1597460400,177.21399
1597464000,91.265261
1597467600,5366.640116
1597471200,8755.275588
1597474800,4512.148219
1597478400,373.259836
1597482000,533.300001
1597485600,21003.450029
1597489200,100321.116449
1597492800,9358.474721
1597496400,7464.069228
1597500000,2145.398385
1597503600,80120.308917
1597507200,248.439393
1597510800,585.727355
1597514400,689.669625
1597518000,1487.280829
1597521600,373.990833
1597525200,16727.82485
1597528800,574.896711
1597532400,660.691708
1597536000,227.670042
1597539600,120.648776
1597543200,749.384676
1597546800,3112.571679
1597550400,2363.048822
1597554000,50999.836155
1597557600,219.038649
1597561200,1987.116342
1597564800,6714.971138
1597568400,33801.883808
1597572000,20.801699
1597575600,120.722256
1597579200,1876.000001
1597582800,166.591277
1597586400,3400.662931
1597590000,606.88114
1597593600,899.482246
1597597200,3785.766108
1597604400,1295.929576
1597608000,1646.015703
1597611600,50.027544
1597615200,1160.757177
1597618800,1193.437921
1597622400,1565.901415
1597626000,200.413614
1597629600,1579.233219
1597633200,3541.483949
1597636800,1279.660687
1597640400,5304.204752
1597644000,575.452908
1597647600,3406.69806
1597651200,7179.559483
1597654800,5424.565466
1597658400,390.031892
1597662000,1049.941508
1597665600,1028.873896
1597669200,897.949414
1597672800,158.294263
1597676400,834.87426
1597680000,568.242207
1597683600,609.941933
1597687200,2872.241179
1597690800,3705.332509
1597694400,3609.233793
1597698000,1827.386044
1597701600,155.059726
1597705200,1990.039096
1597708800,99.890634
1597712400,49857.57058
1597716000,2692.80281
1597719600,1513.057538
1597723200,18773.979213
1597726800,1664.454275
1597730400,208.490614
1597734000,637.917639
1597737600,644.45219
1597741200,9607.146663
1597744800,1412.190769
1597748400,38103.42788
1597752000,662.288351
1597755600,140.275989
1597759200,1189.498666
1597762800,83.359213
1597766400,1106.759248
1597770000,1938.28265
1597773600,2729.689036
1597777200,446.519072
1597780800,13760.858417
1597784400,1182.749563
1597788000,29.888083
1597791600,1978.169176
1597795200,7.455537
1597798800,32482.126378
1597802400,8.08334
1597806000,6449
1597809600,442.09092
1597813200,312.681848
1597816800,274.446762
1597820400,6.17949
1597824000,114.884949
1597827600,44147.847098
1597831200,32.411673
1597834800,4016.593432
1597838400,21
